date,tmax,tmin,tavg,precip
2024-03-20,29.9,14.2,22.4,0.0
2024-03-21,27.6,15.2,21.5,0.0
2024-03-22,30.3,16.0,23.0,0.0
2024-03-23,33.9,16.4,24.9,0.0
2024-03-24,33.8,17.6,26.4,0.2
2024-03-25,33.7,18.6,26.0,0.0
2024-03-26,33.0,17.4,25.8,0.0
2024-03-27,35.1,18.7,27.2,0.0
2024-03-28,36.5,21.3,28.4,0.0
2024-03-29,35.9,21.4,28.8,0.0
2024-03-30,37.3,22.5,29.6,0.0
2024-03-31,37.3,21.0,29.6,0.0
2024-04-01,35.4,21.8,28.4,0.0
2024-04-02,34.3,19.8,26.9,0.0
2024-04-03,36.2,19.6,27.9,0.0
2024-04-04,37.3,22.7,29.5,0.0
2024-04-05,37.5,21.3,30.1,0.0
2024-04-06,36.1,23.4,29.5,0.0
2024-04-07,36.7,22.5,29.5,0.0
2024-04-08,37.4,19.9,29.2,0.0
2024-04-09,38.6,20.3,29.5,0.0
2024-04-10,38.3,19.8,29.8,0.0
2024-04-11,37.9,21.8,30.1,0.0
2024-04-12,38.2,21.6,30.0,0.0
2024-04-13,37.3,23.5,30.4,0.0
2024-04-14,36.2,22.6,29.8,0.0
2024-04-15,37.6,22.9,30.8,0.8
2024-04-16,38.7,24.2,31.7,0.0
2024-04-17,37.3,25.2,31.3,0.0
2024-04-18,39.3,25.1,32.1,0.0
2024-04-19,39.8,25.8,32.8,0.0
2024-04-20,39.9,25.6,32.4,0.0
2024-04-21,38.2,23.5,31.2,0.0
2024-04-22,39.4,23.9,31.7,0.0
2024-04-23,39.2,23.3,31.5,0.0
2024-04-24,39.4,23.9,31.9,0.0
2024-04-25,40.7,23.1,32.2,0.0
2024-04-26,41.5,23.7,33.5,0.0
2024-04-27,39.8,27.4,33.2,0.0
2024-04-28,40.8,25.6,33.2,0.0
2024-04-29,42.3,26.1,34.0,0.0
2024-04-30,40.2,26.7,33.0,0.0
2024-05-01,38.6,22.8,31.4,0.0
2024-05-02,36.3,22.3,29.6,0.0
2024-05-03,39.0,21.6,31.2,0.0
2024-05-04,41.3,24.6,33.2,0.0
2024-05-05,42.4,24.4,34.1,0.0
2024-05-06,41.9,25.6,34.1,0.0
2024-05-07,40.0,26.9,32.1,0.0
2024-05-08,36.6,26.3,31.3,0.2
2024-05-09,36.0,25.8,30.9,0.1
2024-05-10,37.5,26.5,32.0,0.0
2024-05-11,37.9,27.4,31.5,2.0
2024-05-12,37.6,25.6,31.4,0.7
2024-05-13,37.0,26.5,32.2,1.0
2024-05-14,40.9,26.4,34.0,0.0
2024-05-15,42.1,25.4,34.1,0.0
2024-05-16,42.1,25.8,34.5,0.0
2024-05-17,44.5,26.4,35.4,0.0
2024-05-18,43.8,30.6,36.3,0.0
2024-05-19,45.0,27.5,36.3,0.0
2024-05-20,43.0,26.6,34.7,0.0
2024-05-21,41.1,28.6,34.6,0.0
2024-05-22,40.3,29.9,34.9,0.0
2024-05-23,39.3,28.2,33.5,0.0
2024-05-24,40.2,29.0,34.8,0.0
2024-05-25,41.7,31.0,36.9,0.0
2024-05-26,44.6,31.2,38.1,0.0
2024-05-27,44.9,30.8,37.9,0.0
2024-05-28,47.0,30.4,38.2,0.0
2024-05-29,46.8,29.7,38.8,0.0
2024-05-30,46.1,33.9,40.0,0.0
2024-05-31,46.1,32.1,39.7,0.0
2024-06-01,45.7,30.7,37.7,0.0
2024-06-02,42.5,32.7,36.9,0.0
2024-06-03,44.3,29.4,36.7,0.0
2024-06-04,45.0,29.1,36.8,0.0
2024-06-05,44.4,29.3,36.4,0.0
2024-06-06,41.5,29.3,35.2,0.0
2024-06-07,43.5,28.7,36.4,0.0
2024-06-08,43.0,32.0,36.8,0.0
2024-06-09,43.6,30.6,37.0,0.0
2024-06-10,43.9,31.5,37.6,0.0
2024-06-11,44.4,33.4,38.4,0.0
2024-06-12,44.2,31.9,38.2,0.0
2024-06-13,44.9,31.7,38.4,0.0
2024-06-14,45.7,33.3,39.1,0.0
2024-06-15,44.7,33.1,39.0,0.0
2024-06-16,45.5,33.6,39.4,0.0
2024-06-17,45.2,35.5,39.9,0.0
2024-06-18,44.5,33.0,38.8,0.0
2024-06-19,44.2,29.7,36.9,0.0
2024-06-20,41.6,32.1,36.2,0.0
2024-06-21,39.2,29.8,34.3,0.0
2024-06-22,36.9,28.6,32.0,9.8
2024-06-23,35.8,27.6,31.9,10.2
2024-06-24,38.5,27.2,33.1,3.6
2024-06-25,38.1,28.3,33.3,9.3
2024-06-26,36.1,28.0,32.0,3.5
2024-06-27,36.4,27.1,32.1,6.4
2024-06-28,36.0,26.6,31.2,10.6
2024-06-29,33.1,27.5,29.9,4.0
2024-06-30,32.7,26.3,28.8,25.9
2024-07-01,31.0,25.9,28.1,32.2
2024-07-02,31.6,26.6,28.8,24.6
2024-07-03,31.1,26.2,28.5,9.3
2024-07-04,32.6,25.6,28.7,13.6
2024-07-05,32.1,25.6,27.7,21.5
2024-07-06,31.1,25.7,27.4,31.1
2024-07-07,31.8,25.0,27.5,9.4
2024-07-08,32.6,26.0,29.3,1.2
2024-07-09,33.6,27.1,30.4,1.5
2024-07-10,34.4,26.5,30.6,18.4
2024-07-11,33.8,26.7,29.8,12.1
2024-07-12,33.8,27.5,30.5,1.1
2024-07-13,33.3,25.7,29.5,1.2
2024-07-14,33.7,26.5,29.9,3.2
2024-07-15,33.9,26.5,30.2,16.7
2024-07-16,34.6,28.5,31.4,0.0
2024-07-17,33.8,28.1,30.8,3.4
2024-07-18,35.0,28.1,31.1,1.5
2024-07-19,33.8,26.9,30.2,7.7
2024-07-20,34.8,26.5,31.2,7.3
2024-07-21,34.7,28.4,31.3,0.5
2024-07-22,33.4,28.1,30.5,8.8
2024-07-23,32.7,27.0,29.6,13.9
2024-07-24,33.7,26.5,29.5,5.0
2024-07-25,33.0,26.0,29.5,8.6
2024-07-26,33.0,26.3,29.2,17.4
2024-07-27,34.4,27.0,30.4,2.1
2024-07-28,34.4,28.5,30.9,0.8
2024-07-29,34.8,28.5,31.4,0.6
2024-07-30,35.1,27.2,31.0,4.1
2024-07-31,32.6,26.5,29.2,15.1
2024-08-01,32.6,26.5,28.7,2.7
2024-08-02,32.7,25.4,29.0,8.3
2024-08-03,31.7,26.9,28.8,1.4
2024-08-04,31.3,25.9,28.2,4.0
2024-08-05,32.9,26.7,29.3,0.4
2024-08-06,31.9,26.4,29.0,0.0
2024-08-07,30.6,26.0,27.9,8.7
2024-08-08,30.6,25.0,27.5,27.6
2024-08-09,28.7,24.9,26.6,14.9
2024-08-10,30.4,25.1,27.5,11.3
2024-08-11,31.1,25.1,27.5,12.4
2024-08-12,31.6,25.7,27.9,5.1
2024-08-13,32.3,25.7,28.7,6.0
2024-08-14,31.7,26.3,28.4,23.1
2024-08-15,32.6,25.6,28.5,18.9
2024-08-16,33.7,25.8,28.8,12.1
2024-08-17,32.5,26.2,29.2,1.2
2024-08-18,30.8,26.2,28.2,5.0
2024-08-19,31.3,25.8,27.9,18.8
2024-08-20,31.6,25.5,27.9,8.2
2024-08-21,30.7,25.1,27.8,21.3
2024-08-22,32.0,24.7,27.8,13.1
2024-08-23,32.0,25.5,28.1,1.7
2024-08-24,30.9,25.8,27.6,17.7
2024-08-25,32.3,25.1,28.2,2.2
2024-08-26,31.4,25.5,28.1,5.7
2024-08-27,29.5,25.5,27.1,6.2
2024-08-28,28.9,24.9,26.3,6.1
2024-08-29,32.2,24.4,28.2,1.4
2024-08-30,32.5,25.4,28.2,8.9
2024-08-31,33.0,25.1,28.9,1.2
2024-09-01,32.6,26.4,28.7,9.2
2024-09-02,32.3,26.0,28.8,0.6
2024-09-03,33.0,26.8,29.7,0.4
2024-09-04,33.1,26.3,29.0,2.7
2024-09-05,29.6,25.5,27.3,13.0
2024-09-06,31.7,25.3,28.1,1.3
2024-09-07,32.6,25.6,29.2,6.3
2024-09-08,33.2,25.8,29.5,0.3
2024-09-09,32.3,25.9,28.1,10.6
2024-09-10,32.1,26.1,28.5,13.1
2024-09-11,29.1,25.6,27.4,29.8
2024-09-12,27.5,24.9,26.2,50.0
2024-09-13,31.8,24.5,27.7,2.4
2024-09-14,31.3,23.3,27.1,0.1
2024-09-15,31.7,23.9,27.8,0.2
2024-09-16,31.9,25.4,28.2,0.0
2024-09-17,29.2,24.5,26.2,39.6
2024-09-18,30.8,24.5,27.0,41.2
2024-09-19,31.2,24.1,27.1,0.0
2024-09-20,31.2,23.7,27.4,0.0
2024-09-21,32.5,25.0,28.5,0.0
2024-09-22,33.2,25.0,29.1,0.0
2024-09-23,34.4,25.9,29.8,0.0
2024-09-24,34.2,26.1,30.0,0.0
2024-09-25,32.4,26.6,28.7,7.1
2024-09-26,30.1,25.3,27.0,2.7
2024-09-27,28.4,24.8,26.1,22.2
2024-09-28,29.5,24.8,26.1,19.6
2024-09-29,30.4,24.1,26.8,16.1
2024-09-30,31.6,24.3,27.7,1.4
2024-10-01,32.8,24.5,28.5,0.2
2024-10-02,34.1,24.6,29.0,0.0
2024-10-03,33.7,24.7,28.5,0.0
2024-10-04,32.7,23.9,28.0,0.0
2024-10-05,32.9,24.1,28.4,0.0
2024-10-06,31.7,24.4,27.4,1.3
2024-10-07,30.6,23.2,26.9,0.2
2024-10-08,31.3,23.2,27.5,0.7
2024-10-09,32.4,23.5,27.7,0.0
2024-10-10,30.8,22.2,26.8,0.0
2024-10-11,31.8,22.0,26.9,0.0
2024-10-12,31.3,23.0,26.9,1.4
2024-10-13,30.1,22.9,26.5,0.0
2024-10-14,29.2,22.8,25.9,0.2
2024-10-15,31.5,21.9,26.1,0.0
2024-10-16,31.6,20.0,25.6,0.0
2024-10-17,31.7,20.6,26.2,0.0
2024-10-18,31.9,21.0,26.3,0.0
2024-10-19,32.7,21.3,26.9,0.0
2024-10-20,33.3,21.5,27.0,0.0
2024-10-21,32.9,21.3,26.8,0.0
2024-10-22,32.2,21.2,26.3,0.0
2024-10-23,32.2,20.5,25.9,0.0
2024-10-24,32.0,21.3,26.4,0.0
2024-10-25,32.1,22.0,26.8,0.0
2024-10-26,31.5,21.8,26.5,0.0
2024-10-27,30.9,21.5,26.4,0.0
2024-10-28,31.0,21.8,26.3,0.9
2024-10-29,32.0,22.4,26.9,0.0
2024-10-30,32.7,21.1,27.0,0.0
2024-10-31,33.5,21.5,27.3,0.0
2024-11-01,32.8,20.4,25.6,0.0
2024-11-02,31.5,17.6,24.1,0.0
2024-11-03,31.4,17.9,24.3,0.0
2024-11-04,30.4,18.4,24.4,0.0
2024-11-05,29.7,19.1,24.3,0.0
2024-11-06,30.7,20.0,25.5,0.0
2024-11-07,29.4,21.2,25.2,0.1
2024-11-08,29.3,20.1,24.9,0.0
2024-11-09,29.5,20.2,24.7,0.0
2024-11-10,29.9,19.6,24.7,0.0
2024-11-11,30.0,19.5,24.5,0.0
2024-11-12,30.2,19.3,24.6,0.0
2024-11-13,31.0,20.0,24.9,0.0
2024-11-14,30.1,17.4,23.6,0.0
2024-11-15,29.4,17.7,23.6,0.0
2024-11-16,29.3,17.6,23.3,0.0
2024-11-17,29.4,16.9,23.2,0.0
2024-11-18,28.9,17.5,22.8,0.0
2024-11-19,26.2,15.9,20.7,0.0
2024-11-20,25.0,13.9,19.5,0.0
2024-11-21,25.0,14.3,19.5,0.0
2024-11-22,25.7,13.8,19.7,0.0
2024-11-23,26.1,14.3,20.2,0.0
2024-11-24,27.1,14.6,20.9,0.0
2024-11-25,27.5,16.3,21.5,0.0
2024-11-26,26.3,14.4,20.2,0.0
2024-11-27,26.0,14.1,19.8,0.0
2024-11-28,25.5,12.7,19.0,0.0
2024-11-29,25.0,11.6,18.3,0.0
2024-11-30,24.6,11.6,18.2,0.0
2024-12-01,25.3,12.7,19.0,0.0
2024-12-02,26.3,13.6,19.7,0.0
2024-12-03,26.9,13.4,20.0,0.0
2024-12-04,26.8,14.7,20.5,0.0
2024-12-05,25.4,14.4,19.7,0.0
2024-12-06,24.3,12.8,18.3,0.0
2024-12-07,24.2,12.2,17.8,0.0
2024-12-08,23.6,11.9,17.4,0.0
2024-12-09,23.9,13.4,18.2,0.0
2024-12-10,21.9,11.6,16.3,0.0
2024-12-11,21.5,9.7,15.3,0.0
2024-12-12,21.6,8.5,14.8,0.0
2024-12-13,21.7,9.0,15.1,0.0
2024-12-14,20.3,8.6,14.4,0.0
2024-12-15,21.0,7.4,14.3,0.0
2024-12-16,22.1,8.2,15.0,0.0
2024-12-17,22.9,8.4,15.5,0.0
2024-12-18,22.8,9.3,15.7,0.0
2024-12-19,23.1,8.9,15.6,0.0
2024-12-20,23.6,10.0,16.0,0.0
2024-12-21,23.6,9.3,16.1,0.0
2024-12-22,23.2,9.7,15.7,0.0
2024-12-23,23.4,10.9,16.8,0.0
2024-12-24,18.7,14.6,16.5,4.3
2024-12-25,23.3,13.8,17.9,0.0
2024-12-26,24.0,14.2,18.2,0.0
2024-12-27,26.3,13.7,19.4,0.0
2024-12-28,23.1,15.8,18.9,3.3
2024-12-29,22.8,13.8,17.6,0.1
2024-12-30,20.6,11.4,15.6,0.0
2024-12-31,18.9,9.6,13.8,0.0
2025-01-01,18.6,8.9,12.9,0.0
2025-01-02,19.1,8.6,13.0,0.0
2025-01-03,21.1,8.4,13.8,0.0
2025-01-04,19.8,8.1,12.5,0.0
2025-01-05,17.4,8.8,12.2,0.0
2025-01-06,19.5,7.7,12.6,0.0
2025-01-07,19.6,10.4,14.1,0.0
2025-01-08,18.9,9.1,13.2,0.0
2025-01-09,20.0,8.0,13.3,0.0
2025-01-10,19.2,7.6,12.8,0.0
2025-01-11,20.6,8.7,13.9,0.0
2025-01-12,21.2,12.1,15.5,2.7
2025-01-13,21.5,10.6,15.3,0.0
2025-01-14,20.7,10.1,14.7,0.0
2025-01-15,20.5,8.6,14.1,0.0
2025-01-16,19.5,9.7,14.0,0.1
2025-01-17,20.9,9.7,14.4,0.0
2025-01-18,19.9,9.4,13.7,0.0
2025-01-19,22.2,7.8,15.0,0.0
2025-01-20,24.5,13.9,18.4,0.0
2025-01-21,24.1,13.1,17.8,0.0
2025-01-22,24.6,11.0,16.9,0.0
2025-01-23,24.4,11.0,17.3,0.0
2025-01-24,22.2,12.9,16.7,0.0
2025-01-25,22.5,11.2,16.0,0.0
2025-01-26,22.0,9.3,15.2,0.0
2025-01-27,21.6,8.5,14.8,0.0
2025-01-28,22.7,8.8,15.4,0.0
2025-01-29,23.0,9.4,15.6,0.0
2025-01-30,24.9,9.5,16.5,0.0
2025-01-31,26.2,11.0,18.3,0.0
2025-02-01,26.5,13.5,19.4,0.0
2025-02-02,26.2,13.3,19.5,0.0
2025-02-03,25.4,13.5,19.2,0.0
2025-02-04,25.9,13.7,19.8,0.0
2025-02-05,26.2,15.3,20.2,0.0
2025-02-06,23.7,12.1,17.5,0.0
2025-02-07,22.7,11.1,16.9,0.0
2025-02-08,24.2,11.6,17.7,0.0
2025-02-09,26.5,11.7,18.7,0.0
2025-02-10,27.4,11.8,19.5,0.0
2025-02-11,28.6,14.2,21.1,0.0
2025-02-12,28.5,14.4,21.5,0.0
2025-02-13,25.4,14.0,19.8,0.0
2025-02-14,25.9,13.5,19.9,0.0
2025-02-15,28.5,13.0,21.0,0.0
2025-02-16,28.2,14.4,21.2,0.0
2025-02-17,28.5,15.7,21.8,0.0
2025-02-18,28.5,15.4,21.7,0.5
2025-02-19,28.4,14.4,21.6,0.0
2025-02-20,29.0,16.2,21.8,0.2
2025-02-21,29.7,15.9,22.6,0.0
2025-02-22,26.5,16.4,21.3,0.0
2025-02-23,26.5,14.8,20.7,0.0
2025-02-24,27.5,14.1,20.6,0.0
2025-02-25,28.0,14.0,21.0,0.0
2025-02-26,30.0,15.7,22.6,0.0
2025-02-27,31.5,17.1,23.7,0.0
2025-02-28,31.0,19.5,24.8,0.0
2025-03-01,28.8,19.1,23.6,0.0
2025-03-02,30.1,16.7,23.6,0.0
2025-03-03,29.1,15.5,22.9,0.0
2025-03-04,29.8,19.1,23.9,0.0
2025-03-05,25.0,15.5,20.3,0.0
2025-03-06,26.0,14.0,20.0,0.0
2025-03-07,29.4,12.6,21.5,0.0
2025-03-08,30.2,15.1,22.5,0.0
2025-03-09,31.6,15.4,23.4,0.0
2025-03-10,31.7,17.2,24.3,0.0
2025-03-11,33.9,18.1,26.2,0.0
2025-03-12,34.6,20.2,27.8,0.0
2025-03-13,34.3,21.0,27.2,0.2
2025-03-14,35.0,20.2,27.6,0.0
2025-03-15,35.7,20.2,27.5,0.0
2025-03-16,31.7,20.9,26.6,0.0
2025-03-17,32.2,21.4,26.2,0.0
2025-03-18,29.9,17.8,24.0,0.0
2025-03-19,32.0,17.1,24.6,0.0
2025-03-20,34.3,18.6,26.4,0.0
2025-03-21,33.1,18.7,26.1,0.0
2025-03-22,32.7,18.3,25.7,0.0
2025-03-23,32.4,17.1,25.0,0.0
2025-03-24,32.9,17.7,25.6,0.0
2025-03-25,34.8,18.8,27.1,0.0
2025-03-26,37.4,20.9,29.2,0.0
2025-03-27,38.7,21.4,30.8,0.0
2025-03-28,36.6,24.1,29.8,0.0
2025-03-29,32.5,18.7,25.9,0.0
2025-03-30,33.5,18.9,26.0,0.0
2025-03-31,35.5,18.6,27.4,0.0
2025-04-01,35.8,20.7,28.5,0.0
2025-04-02,36.3,20.8,29.0,0.0
2025-04-03,37.8,20.8,29.5,0.0
2025-04-04,38.0,22.3,30.8,0.0
2025-04-05,38.2,22.3,30.9,0.0
2025-04-06,38.2,22.2,30.7,0.0
2025-04-07,39.5,23.6,31.5,0.0
2025-04-08,39.6,25.5,32.4,0.0
2025-04-09,39.5,26.4,32.6,0.0
2025-04-10,38.1,25.1,30.6,0.3
2025-04-11,36.0,22.1,28.6,0.3
2025-04-12,35.7,23.2,28.8,0.3
2025-04-13,37.1,22.7,28.9,0.2
2025-04-14,34.1,22.2,28.0,0.0
2025-04-15,35.8,22.7,29.3,0.0
2025-04-16,37.1,23.9,30.8,0.0
2025-04-17,39.5,25.6,32.1,0.0
2025-04-18,40.0,24.8,32.1,0.0
2025-04-19,37.6,26.1,31.5,0.0
2025-04-20,41.7,26.0,33.5,0.0
2025-04-21,42.7,26.1,34.6,0.0
2025-04-22,41.4,27.5,34.3,0.0
2025-04-23,40.9,25.1,33.2,0.0
2025-04-24,42.0,25.4,34.0,0.0
2025-04-25,43.5,25.0,34.6,0.0
2025-04-26,43.4,25.6,34.7,0.0
2025-04-27,39.8,27.5,33.4,0.2
2025-04-28,38.8,24.3,31.2,0.0
2025-04-29,37.7,24.0,30.6,0.0
2025-04-30,37.1,25.0,30.4,0.0
2025-05-01,36.6,24.9,30.6,0.0
2025-05-02,37.0,25.2,31.3,0.0
2025-05-03,38.1,25.8,32.5,0.0
2025-05-04,36.1,25.9,30.8,8.3
2025-05-05,38.6,26.6,31.6,0.0
2025-05-06,37.2,25.4,31.1,0.0
2025-05-07,37.9,26.1,32.0,0.0
2025-05-08,38.7,27.5,32.4,0.0
2025-05-09,37.5,27.7,31.5,0.4
2025-05-10,37.6,23.7,31.9,10.5
2025-05-11,40.3,26.0,33.1,9.9
2025-05-12,40.6,29.6,34.4,0.0
2025-05-13,41.6,27.7,35.3,0.0
2025-05-14,42.2,28.6,35.6,0.0
2025-05-15,43.1,27.5,36.1,0.0
2025-05-16,43.9,28.4,36.5,0.0
2025-05-17,43.2,27.5,35.6,0.0
2025-05-18,43.0,28.9,35.7,0.0
2025-05-19,40.7,28.6,34.4,0.0
2025-05-20,42.8,28.3,35.0,0.0
2025-05-21,40.8,29.3,34.2,0.1
2025-05-22,36.7,25.2,31.1,0.0
2025-05-23,37.4,26.2,32.1,0.0
2025-05-24,36.8,27.6,32.3,0.0
2025-05-25,38.3,28.4,33.3,0.1
2025-05-26,38.3,27.6,32.9,1.8
2025-05-27,38.1,28.5,33.3,0.2
2025-05-28,40.8,29.4,34.6,0.0
2025-05-29,40.7,29.8,35.3,0.0
2025-05-30,41.3,28.2,34.6,1.5
2025-05-31,40.9,30.5,35.7,0.0
2025-06-01,39.9,30.8,34.8,0.0
2025-06-02,38.0,28.5,33.4,0.0
2025-06-03,34.6,26.3,30.8,1.2
2025-06-04,38.5,26.2,31.9,0.0
2025-06-05,36.9,24.9,30.8,1.0
2025-06-06,38.5,25.7,33.0,0.0
2025-06-07,42.6,28.0,35.2,0.0
2025-06-08,42.6,29.4,36.4,0.0
2025-06-09,44.3,31.3,37.9,0.0
2025-06-10,43.5,32.0,37.9,0.0
2025-06-11,43.2,32.6,37.8,0.4
2025-06-12,43.4,32.3,36.9,2.7
2025-06-13,43.2,32.2,37.4,0.0
2025-06-14,43.3,32.5,37.7,0.2
2025-06-15,39.5,29.5,35.2,0.4
2025-06-16,39.5,27.0,33.6,22.6
2025-06-17,39.3,27.7,32.9,1.5
2025-06-18,37.2,27.2,31.5,0.7
2025-06-19,37.5,27.0,31.0,24.1
2025-06-20,33.3,26.1,28.7,15.9
2025-06-21,35.4,26.8,30.7,0.9
2025-06-22,33.4,26.0,29.3,21.3
2025-06-23,34.5,26.7,29.8,0.8
2025-06-24,35.1,26.1,30.7,4.3
2025-06-25,35.5,26.3,31.0,0.7
2025-06-26,34.9,28.2,31.4,0.6
2025-06-27,35.5,26.5,30.6,7.6
2025-06-28,34.6,25.2,29.8,7.4
2025-06-29,33.5,26.7,29.3,4.3
2025-06-30,32.7,25.6,28.1,11.3
2025-07-01,32.1,25.2,28.6,9.6
2025-07-02,32.8,25.5,28.8,26.1
2025-07-03,34.1,25.6,29.7,4.0
2025-07-04,33.9,26.3,29.6,0.9
2025-07-05,33.5,25.5,29.5,8.3
2025-07-06,34.2,26.2,30.4,1.6
2025-07-07,34.4,26.0,30.7,8.2
2025-07-08,35.6,25.3,30.7,18.6
2025-07-09,31.3,25.9,28.5,6.2
2025-07-10,33.7,26.1,29.6,0.5
2025-07-11,33.4,25.1,28.6,11.2
2025-07-12,32.1,25.8,28.3,26.8
2025-07-13,33.5,25.3,29.5,3.4
2025-07-14,33.8,26.1,29.4,6.0
2025-07-15,33.3,25.3,29.3,14.3
2025-07-16,32.7,25.9,28.6,6.8
2025-07-17,30.7,25.5,27.5,22.8
2025-07-18,31.7,24.7,27.6,27.0
2025-07-19,33.9,25.4,29.7,0.0
2025-07-20,,,,
2025-07-21,,,,
